event_id,timestamp,airline,flight_number,aircraft_model,aircraft_type,origin,destination,latitude,longitude,city,country,fatalities,injuries,damage,cause
EVT000593,2020-11-30T02:18:00,GlobalAir,GL3109,Airbus A320,Jet,Berlin,Sydney,31.70797,-179.26168,Toronto,UK,0,0,Hull Loss,Pilot error
EVT000594,2020-03-18T03:09:00,SkyWays,SK4236,Boeing 737,Jet,Beijing,Toronto,6.19716,2.18503,Sydney,Brazil,0,0,Major,Engine failure
EVT000595,2017-11-24T13:51:00,AeroExpress,AE4062,Airbus A330,Jet,Toronto,Beijing,-7.77729,158.8634,Mumbai,India,0,0,Unknown,Engine failure
EVT000596,2017-12-24T01:26:00,IslandAir,IS3780,Boeing 747,Jet,Cairo,Sao Paulo,-42.4047,98.33445,Toronto,India,0,0,Hull Loss,Unknown
EVT000597,2016-11-26T07:07:00,TransContinental,TR5890,Bombardier Q400,Turboprop,Toronto,Paris,4.77183,26.5974,Sao Paulo,India,1,1,Hull Loss,Bird strike
EVT000598,2020-10-29T00:57:00,IslandAir,IS3533,Airbus A330,Jet,Sao Paulo,Toronto,-0.34002,130.74537,Beijing,Germany,0,0,Unknown,Bird strike
EVT000599,2017-11-23T18:16:00,TransContinental,TR3336,Airbus A330,Jet,London,New York,57.01336,-168.70355,Paris,Brazil,0,1,Unknown,Runway excursion
EVT000600,2017-09-14T20:10:00,TransContinental,TR4001,Boeing 747,Jet,Berlin,Sao Paulo,24.86351,101.27939,Paris,France,2,0,Hull Loss,Pilot error
EVT000601,2020-04-30T07:52:00,AeroExpress,AE7660,Embraer 190,Turboprop,Sao Paulo,London,2.03878,137.03909,Beijing,China,0,1,Major,Mid-air collision
EVT000602,2016-12-16T17:19:00,SkyWays,SK2467,Boeing 747,Jet,Mumbai,Sydney,5.88121,-165.66411,Paris,USA,0,0,Hull Loss,Engine failure
EVT000603,2017-12-13T05:24:00,TransContinental,TR3554,Boeing 737,Jet,Cairo,New York,28.83882,-95.54603,New York,France,0,0,Hull Loss,Mid-air collision
EVT000604,2019-02-24T02:16:00,SkyWays,SK8617,Boeing 747,Jet,Toronto,London,-24.4264,-45.85756,Paris,China,0,0,Major,Engine failure
EVT000605,2018-03-11T21:40:00,SkyWays,SK3523,Boeing 747,Jet,Cairo,Sao Paulo,34.14665,2.59634,Berlin,France,0,0,Minor,Mid-air collision
EVT000606,2015-06-23T15:38:00,SkyWays,SK1777,Embraer 190,Turboprop,Mumbai,London,30.76321,61.43764,Paris,UK,2,1,Hull Loss,Runway excursion
EVT000607,2015-05-05T06:09:00,AeroExpress,AE1505,Airbus A320,Jet,Mumbai,Beijing,-39.04276,55.44503,Mumbai,UK,0,0,Minor,Engine failure
EVT000608,2015-12-18T02:33:00,SkyWays,SK3078,Airbus A330,Jet,Sydney,Cairo,-9.78428,-31.24022,Sydney,France,0,0,Major,Bird strike
EVT000609,2018-05-05T13:22:00,GlobalAir,GL4120,Airbus A320,Jet,Sao Paulo,London,14.30649,69.49087,Beijing,Brazil,0,0,Major,Unknown
EVT000610,2018-01-26T17:28:00,NorthernFlights,NO3902,Embraer 190,Turboprop,Beijing,Mumbai,-11.71851,-83.494,Sydney,India,0,0,Unknown,Engine failure
EVT000611,2015-06-19T16:36:00,GlobalAir,GL1593,Airbus A320,Jet,Sydney,Paris,40.27196,113.28816,Berlin,Canada,0,0,Hull Loss,Runway excursion
EVT000612,2019-03-19T16:34:00,SkyWays,SK5055,Embraer 190,Turboprop,Berlin,New York,-32.45354,-45.94409,Toronto,Germany,0,0,Unknown,Runway excursion
EVT000613,2015-05-19T04:30:00,GlobalAir,GL5143,Embraer 190,Turboprop,Paris,Toronto,-19.47921,-9.89406,Mumbai,France,0,0,Hull Loss,Mid-air collision
EVT000614,2015-01-31T12:05:00,SkyWays,SK6292,Boeing 737,Jet,Mumbai,New York,-34.11291,87.74422,London,Egypt,0,0,Unknown,Unknown
EVT000615,2015-03-01T02:53:00,IslandAir,IS4310,Boeing 747,Jet,Sao Paulo,Toronto,6.78657,-86.71939,Berlin,India,0,0,Minor,Bird strike
EVT000616,2020-09-20T10:10:00,AeroExpress,AE3329,Airbus A320,Jet,New York,Toronto,27.69929,44.97878,Cairo,Brazil,3,0,Hull Loss,Bird strike
EVT000617,2020-07-02T11:50:00,SkyWays,SK1117,Embraer 190,Turboprop,Sao Paulo,New York,-1.65825,-65.24728,Sydney,Brazil,3,1,Unknown,Weather
EVT000618,2017-07-17T00:24:00,GlobalAir,GL4095,Airbus A320,Jet,Beijing,Berlin,35.93873,-119.91649,Beijing,Germany,0,0,Major,Engine failure
EVT000619,2016-02-13T03:56:00,NorthernFlights,NO3478,Embraer 190,Turboprop,Sao Paulo,Berlin,48.32691,163.01303,Mumbai,Australia,2,0,Major,Bird strike
EVT000620,2020-06-06T00:50:00,AeroExpress,AE5889,Airbus A330,Jet,London,New York,-9.58329,-106.2076,Toronto,Germany,0,0,Hull Loss,Weather
EVT000621,2017-03-19T20:57:00,NorthernFlights,NO3078,Bombardier Q400,Turboprop,Beijing,Sao Paulo,-47.58667,-102.92004,Paris,USA,0,0,Hull Loss,Unknown
EVT000622,2018-04-05T10:54:00,TransContinental,TR3547,Bombardier Q400,Turboprop,Toronto,Sydney,17.61991,68.18273,Toronto,UK,0,0,Unknown,Mid-air collision
EVT000623,2020-01-24T08:22:00,IslandAir,IS6511,Embraer 190,Turboprop,Mumbai,Sao Paulo,5.44414,58.81722,Sydney,Canada,2,0,Unknown,Unknown
EVT000624,2019-10-01T07:48:00,GlobalAir,GL2487,Boeing 737,Jet,Sydney,London,-27.07164,178.26558,New York,France,0,0,Unknown,Bird strike
EVT000625,2018-04-25T14:56:00,SkyWays,SK1283,Embraer 190,Turboprop,London,New York,-6.28108,-85.22463,Sao Paulo,Germany,0,0,Major,Engine failure
EVT000626,2020-01-07T20:28:00,TransContinental,TR9388,Bombardier Q400,Turboprop,London,Berlin,-1.03932,168.16811,Sydney,China,0,0,Hull Loss,Unknown
EVT000627,2019-08-21T20:00:00,TransContinental,TR6842,Embraer 190,Turboprop,Sao Paulo,New York,-24.11215,-153.63234,Paris,Egypt,0,0,Hull Loss,Weather
EVT000628,2020-01-13T10:13:00,GlobalAir,GL7539,Boeing 747,Jet,Sydney,Mumbai,-43.46536,140.41687,Mumbai,UK,0,0,Major,Runway excursion
EVT000629,2016-11-29T06:22:00,TransContinental,TR6187,Bombardier Q400,Turboprop,Paris,London,-58.78837,133.94638,Berlin,USA,0,0,Minor,Bird strike
EVT000630,2019-09-12T03:55:00,IslandAir,IS7058,Airbus A330,Jet,New York,Cairo,48.72149,-33.51334,Sao Paulo,Brazil,0,0,Minor,Mid-air collision
EVT000631,2017-09-16T05:43:00,NorthernFlights,NO5826,Bombardier Q400,Turboprop,Sydney,London,-8.6703,-151.79681,Toronto,China,0,0,Unknown,Unknown
EVT000632,2017-09-25T20:36:00,AeroExpress,AE8058,Airbus A320,Jet,London,Sydney,51.48999,105.53228,Beijing,UK,0,2,Minor,Unknown
EVT000633,2020-09-11T08:29:00,IslandAir,IS5176,Airbus A330,Jet,Sydney,Paris,-13.32843,173.28977,Toronto,Brazil,0,0,Minor,Pilot error
EVT000634,2019-08-20T02:48:00,AeroExpress,AE1718,Airbus A330,Jet,New York,Sydney,-29.45109,-71.98554,Sao Paulo,UK,0,0,Unknown,Pilot error
EVT000635,2019-10-28T12:08:00,IslandAir,IS7109,Bombardier Q400,Turboprop,Mumbai,Berlin,58.42896,1.12328,Mumbai,UK,0,0,Unknown,Engine failure
EVT000636,2015-04-01T11:55:00,SkyWays,SK4199,Embraer 190,Turboprop,New York,Sydney,51.48294,-136.03743,London,China,0,0,Major,Engine failure
EVT000637,2020-11-21T09:45:00,GlobalAir,GL6928,Embraer 190,Turboprop,New York,Sydney,-47.86893,-22.82582,Cairo,Egypt,0,0,Major,Runway excursion
EVT000638,2015-11-20T03:01:00,AeroExpress,AE732,Boeing 737,Jet,Paris,Beijing,-50.63109,-59.02258,London,Australia,0,0,Unknown,Bird strike
EVT000639,2015-04-27T01:13:00,TransContinental,TR2127,Embraer 190,Turboprop,Sao Paulo,Paris,55.94483,-64.03742,London,Egypt,0,0,Minor,Mid-air collision
EVT000640,2020-01-19T15:09:00,IslandAir,IS7812,Bombardier Q400,Turboprop,Toronto,Berlin,56.23161,-23.84826,Sao Paulo,India,3,5,Minor,Pilot error
EVT000641,2016-10-17T18:45:00,TransContinental,TR3787,Embraer 190,Turboprop,London,Cairo,35.15914,77.34757,London,Australia,0,0,Minor,Weather
EVT000642,2016-01-16T20:36:00,SkyWays,SK761,Boeing 747,Jet,London,Beijing,33.83979,4.59483,Sydney,USA,0,0,Hull Loss,Engine failure
EVT000643,2015-05-17T14:04:00,NorthernFlights,NO7916,Boeing 747,Jet,New York,Cairo,50.06616,118.87327,Sydney,France,1,0,Major,Engine failure
EVT000644,2019-06-06T16:12:00,NorthernFlights,NO1330,Airbus A320,Jet,Sydney,New York,-42.21811,175.70411,Sao Paulo,Germany,0,0,Hull Loss,Engine failure
EVT000645,2020-07-15T00:46:00,TransContinental,TR3196,Boeing 737,Jet,Toronto,Beijing,32.85341,37.04947,Sao Paulo,UK,0,0,Minor,Bird strike
EVT000646,2015-11-19T12:20:00,GlobalAir,GL326,Airbus A330,Jet,Beijing,Mumbai,14.96261,-0.74903,Mumbai,China,0,0,Major,Pilot error
EVT000647,2020-07-26T22:47:00,NorthernFlights,NO4762,Airbus A320,Jet,New York,London,-13.42187,127.79392,Sydney,China,0,0,Major,Bird strike
EVT000648,2015-10-09T06:12:00,AeroExpress,AE147,Boeing 747,Jet,London,Beijing,-17.5914,-22.78686,Beijing,UK,0,0,Unknown,Bird strike
EVT000649,2019-07-13T20:11:00,AeroExpress,AE5936,Boeing 747,Jet,Toronto,Berlin,-39.81732,12.68158,Berlin,India,0,1,Minor,Mid-air collision
EVT000650,2016-02-27T15:09:00,NorthernFlights,NO7281,Embraer 190,Turboprop,Mumbai,Sao Paulo,19.14925,105.62016,Paris,Canada,0,0,Minor,Runway excursion
EVT000651,2015-05-02T22:08:00,SkyWays,SK9960,Bombardier Q400,Turboprop,London,Paris,58.58263,-128.03536,New York,Australia,0,0,Major,Unknown
EVT000652,2020-03-31T12:55:00,SkyWays,SK9855,Boeing 747,Jet,Berlin,Sydney,-7.49457,-40.09192,New York,France,0,0,Unknown,Engine failure
EVT000653,2015-04-04T16:42:00,SkyWays,SK4789,Airbus A330,Jet,London,Cairo,-17.71209,22.04878,New York,Germany,0,0,Hull Loss,Bird strike
EVT000654,2019-05-09T18:43:00,NorthernFlights,NO8918,Embraer 190,Turboprop,Paris,Toronto,35.74216,174.03291,Beijing,Germany,0,0,Minor,Weather
EVT000655,2016-09-05T18:09:00,TransContinental,TR2137,Boeing 737,Jet,Berlin,Cairo,21.72876,-61.14443,Beijing,UK,0,0,Hull Loss,Weather
EVT000656,2015-05-05T08:14:00,NorthernFlights,NO3886,Boeing 747,Jet,New York,Beijing,-41.36154,-3.83312,Berlin,Egypt,0,0,Major,Runway excursion
EVT000657,2020-04-15T19:53:00,TransContinental,TR8656,Airbus A330,Jet,Sydney,London,49.95929,-75.17171,Sydney,Canada,0,0,Major,Pilot error
EVT000658,2016-11-04T06:20:00,GlobalAir,GL5860,Airbus A330,Jet,Sao Paulo,Berlin,-26.43961,-59.14424,Sydney,Canada,0,0,Unknown,Engine failure
EVT000659,2018-09-15T20:15:00,IslandAir,IS6441,Boeing 737,Jet,Sao Paulo,New York,3.47043,-139.00417,Cairo,Germany,0,0,Minor,Weather
EVT000660,2015-08-15T01:31:00,TransContinental,TR1370,Airbus A320,Jet,Cairo,Paris,19.35373,136.68259,Beijing,India,0,0,Minor,Runway excursion
EVT000661,2016-11-30T08:26:00,NorthernFlights,NO8643,Bombardier Q400,Turboprop,Sao Paulo,Mumbai,41.68652,-15.515,Sao Paulo,China,0,0,Major,Runway excursion
EVT000662,2020-06-26T03:59:00,IslandAir,IS3781,Boeing 747,Jet,Sao Paulo,Berlin,-7.41665,112.76575,Toronto,China,0,0,Major,Weather
EVT000663,2018-05-08T01:47:00,TransContinental,TR3942,Boeing 747,Jet,Berlin,Mumbai,-37.04596,-166.59713,Berlin,France,0,0,Major,Unknown
EVT000664,2019-11-01T09:13:00,NorthernFlights,NO2040,Airbus A330,Jet,London,Berlin,34.79038,-66.15648,New York,USA,0,0,Major,Weather
EVT000665,2020-06-07T20:19:00,GlobalAir,GL3793,Bombardier Q400,Turboprop,New York,Berlin,-51.52711,-41.28314,Beijing,USA,0,0,Minor,Bird strike
EVT000666,2019-04-09T08:28:00,TransContinental,TR4181,Airbus A320,Jet,Mumbai,Toronto,53.69711,-166.2592,Mumbai,Canada,0,0,Hull Loss,Runway excursion
EVT000667,2019-02-13T11:20:00,NorthernFlights,NO8275,Boeing 737,Jet,Sydney,Cairo,33.03977,108.81949,Sydney,Germany,0,0,Hull Loss,Runway excursion
EVT000668,2019-01-24T22:14:00,AeroExpress,AE7904,Bombardier Q400,Turboprop,Mumbai,Cairo,-17.31443,23.23099,Cairo,Brazil,0,0,Minor,Bird strike
EVT000669,2016-06-21T19:41:00,TransContinental,TR640,Airbus A320,Jet,Paris,Beijing,-25.9817,116.70548,Sao Paulo,Germany,0,0,Major,Engine failure
EVT000670,2018-12-03T00:31:00,SkyWays,SK7027,Boeing 747,Jet,Beijing,New York,-50.41766,-142.45435,London,China,0,0,Unknown,Pilot error
EVT000671,2016-09-08T00:52:00,SkyWays,SK6268,Boeing 737,Jet,London,Mumbai,-42.10859,77.92253,Sydney,Germany,0,0,Hull Loss,Bird strike
EVT000672,2017-10-26T23:57:00,SkyWays,SK921,Airbus A320,Jet,Sao Paulo,London,-47.26074,159.92315,Sao Paulo,India,0,0,Major,Unknown
EVT000673,2016-09-22T14:57:00,SkyWays,SK3733,Boeing 747,Jet,London,Paris,31.66814,-49.01104,Berlin,Australia,0,0,Major,Mid-air collision
EVT000674,2019-02-25T20:01:00,TransContinental,TR9010,Airbus A330,Jet,Paris,Mumbai,-50.20117,142.17006,New York,Egypt,0,0,Hull Loss,Engine failure
EVT000675,2017-09-26T15:27:00,NorthernFlights,NO7470,Airbus A320,Jet,Sydney,New York,-44.31578,-101.73875,Beijing,Brazil,0,0,Unknown,Runway excursion
EVT000676,2019-07-21T03:07:00,NorthernFlights,NO9118,Embraer 190,Turboprop,New York,Mumbai,-59.20842,-75.50454,Mumbai,Australia,0,1,Hull Loss,Unknown
EVT000677,2019-10-07T14:21:00,AeroExpress,AE5632,Boeing 747,Jet,London,Toronto,3.77105,115.94233,Cairo,Germany,0,0,Major,Bird strike
EVT000678,2015-09-04T19:31:00,IslandAir,IS6943,Embraer 190,Turboprop,Beijing,London,55.06919,-134.5399,Sydney,Australia,2,0,Hull Loss,Runway excursion
EVT000679,2015-02-27T22:54:00,AeroExpress,AE7489,Airbus A320,Jet,London,Cairo,48.17467,-147.01864,Berlin,USA,0,0,Minor,Engine failure
EVT000680,2016-08-06T23:28:00,SkyWays,SK6828,Airbus A320,Jet,Mumbai,Berlin,-23.64862,-13.5671,New York,Brazil,0,0,Unknown,Engine failure
EVT000681,2020-07-11T22:20:00,GlobalAir,GL878,Boeing 737,Jet,Mumbai,Sao Paulo,38.33407,45.26592,Sao Paulo,UK,0,0,Hull Loss,Weather
EVT000682,2016-01-06T14:27:00,SkyWays,SK8952,Bombardier Q400,Turboprop,Mumbai,Sydney,-29.79454,30.14087,Mumbai,Canada,0,0,Minor,Weather
EVT000683,2018-09-22T11:55:00,AeroExpress,AE6584,Airbus A330,Jet,London,Berlin,-9.97436,-98.9,Beijing,India,0,0,Minor,Mid-air collision
EVT000684,2019-02-01T20:24:00,GlobalAir,GL9153,Boeing 747,Jet,Sao Paulo,Paris,-0.61766,-75.89448,London,China,0,1,Minor,Engine failure
EVT000685,2019-01-17T02:42:00,GlobalAir,GL7936,Boeing 747,Jet,Paris,Beijing,-41.51372,-9.84455,Sydney,Germany,0,0,Unknown,Weather
EVT000686,2015-08-02T05:55:00,SkyWays,SK5327,Airbus A320,Jet,Sao Paulo,Mumbai,46.95316,-171.61415,Paris,USA,0,0,Hull Loss,Runway excursion
EVT000687,2018-10-12T17:40:00,SkyWays,SK3957,Airbus A320,Jet,Berlin,Mumbai,-53.77014,-121.59534,New York,Canada,0,0,Hull Loss,Weather
EVT000688,2017-02-27T07:19:00,TransContinental,TR6687,Airbus A330,Jet,New York,Cairo,18.44303,28.17769,Cairo,Germany,0,0,Minor,Mid-air collision
EVT000689,2017-02-26T21:59:00,SkyWays,SK2442,Boeing 737,Jet,Toronto,Sydney,28.18493,-152.82784,Mumbai,USA,0,0,Unknown,Weather
EVT000690,2017-04-06T12:56:00,IslandAir,IS5596,Bombardier Q400,Turboprop,London,Cairo,7.3589,172.49754,Cairo,USA,0,0,Major,Mid-air collision
EVT000691,2019-06-01T12:54:00,AeroExpress,AE1447,Airbus A320,Jet,Sydney,New York,24.18618,-41.78017,New York,Australia,0,1,Hull Loss,Weather
EVT000692,2018-03-25T12:04:00,IslandAir,IS2745,Embraer 190,Turboprop,Sydney,Berlin,-48.5174,47.41599,Mumbai,China,0,1,Unknown,Weather
EVT000693,2015-08-29T22:06:00,IslandAir,IS8632,Airbus A330,Jet,Mumbai,Sao Paulo,-37.84796,-59.00167,London,Germany,0,0,Major,Bird strike
EVT000694,2016-12-25T21:22:00,NorthernFlights,NO4008,Airbus A330,Jet,New York,Sao Paulo,36.83371,-15.79672,London,UK,0,0,Unknown,Engine failure
EVT000695,2019-10-01T17:55:00,TransContinental,TR8952,Embraer 190,Turboprop,New York,Berlin,-49.41383,38.2815,Sydney,Germany,0,0,Unknown,Runway excursion
EVT000696,2020-12-11T02:51:00,TransContinental,TR8094,Airbus A320,Jet,Mumbai,Sydney,-5.52126,-106.6987,Cairo,Brazil,0,0,Minor,Runway excursion
EVT000697,2020-11-26T06:41:00,IslandAir,IS4360,Boeing 737,Jet,Paris,Sao Paulo,38.0094,-24.75126,Cairo,UK,0,0,Major,Unknown
EVT000698,2016-01-27T00:33:00,SkyWays,SK3744,Airbus A330,Jet,New York,Cairo,-11.37931,164.24972,Berlin,Brazil,0,0,Minor,Weather
EVT000699,2016-05-20T17:43:00,TransContinental,TR6688,Bombardier Q400,Turboprop,Cairo,New York,-28.90087,82.60264,Sao Paulo,Egypt,2,1,Minor,Pilot error
EVT000700,2016-06-10T08:23:00,IslandAir,IS730,Embraer 190,Turboprop,London,Berlin,40.97145,-74.28076,Berlin,Canada,0,0,Minor,Unknown
EVT000701,2016-05-25T06:02:00,NorthernFlights,NO6744,Embraer 190,Turboprop,London,Paris,47.84692,29.23065,Beijing,Egypt,3,3,Minor,Pilot error
EVT000702,2020-04-24T02:05:00,NorthernFlights,NO8206,Embraer 190,Turboprop,Toronto,Berlin,-53.57941,-174.25158,Sao Paulo,Brazil,0,0,Unknown,Unknown
EVT000703,2018-04-21T18:17:00,SkyWays,SK2201,Embraer 190,Turboprop,Berlin,Toronto,-53.17501,35.80641,Mumbai,Canada,0,0,Hull Loss,Weather
EVT000704,2017-06-26T15:15:00,NorthernFlights,NO2628,Airbus A320,Jet,Mumbai,Paris,50.6213,15.22074,Berlin,Australia,0,0,Unknown,Pilot error
EVT000705,2019-02-01T00:45:00,NorthernFlights,NO2076,Airbus A320,Jet,Berlin,Paris,21.58697,-37.80012,Paris,USA,0,0,Major,Pilot error
EVT000706,2017-08-30T02:19:00,NorthernFlights,NO3486,Embraer 190,Turboprop,Cairo,Paris,-59.50807,176.07504,Paris,China,1,0,Unknown,Unknown
EVT000707,2018-11-22T12:56:00,GlobalAir,GL3382,Embraer 190,Turboprop,London,Sao Paulo,43.24728,-169.52376,Cairo,UK,0,0,Hull Loss,Pilot error
EVT000708,2015-04-20T19:37:00,AeroExpress,AE3514,Boeing 747,Jet,London,Paris,54.16882,89.0495,Mumbai,USA,0,0,Hull Loss,Runway excursion
EVT000709,2017-11-29T06:13:00,TransContinental,TR5078,Airbus A320,Jet,Beijing,Sydney,26.86605,-169.54372,Sao Paulo,UK,0,0,Hull Loss,Engine failure
EVT000710,2018-05-22T08:31:00,IslandAir,IS441,Embraer 190,Turboprop,London,Paris,-24.66865,-173.48043,Toronto,Egypt,0,0,Minor,Engine failure
EVT000711,2020-12-13T00:26:00,NorthernFlights,NO7189,Boeing 737,Jet,Sao Paulo,Toronto,18.8792,-63.97449,London,China,0,0,Major,Mid-air collision
EVT000712,2018-01-17T09:31:00,AeroExpress,AE2175,Boeing 747,Jet,Sydney,New York,22.08128,147.43999,Sydney,India,1,0,Hull Loss,Unknown
EVT000713,2015-02-22T13:47:00,TransContinental,TR1419,Boeing 737,Jet,Mumbai,Toronto,45.14932,107.99137,Beijing,France,0,1,Unknown,Pilot error
EVT000714,2019-11-24T04:15:00,AeroExpress,AE2280,Airbus A320,Jet,Paris,Sao Paulo,-27.99269,-57.99164,Berlin,USA,0,0,Hull Loss,Engine failure
EVT000715,2018-06-02T03:14:00,NorthernFlights,NO1568,Bombardier Q400,Turboprop,Mumbai,Cairo,46.50856,25.97028,Mumbai,Germany,0,0,Hull Loss,Unknown
EVT000716,2020-08-10T12:54:00,AeroExpress,AE7222,Airbus A320,Jet,Toronto,Beijing,15.87761,29.28769,New York,India,0,0,Unknown,Engine failure
EVT000717,2019-12-15T16:13:00,TransContinental,TR1337,Airbus A330,Jet,Berlin,Mumbai,-45.19938,73.44235,New York,Australia,0,0,Minor,Mid-air collision
EVT000718,2018-05-15T16:32:00,GlobalAir,GL1994,Airbus A320,Jet,Sao Paulo,London,45.62079,-32.00588,Paris,USA,0,0,Minor,Bird strike
EVT000719,2015-11-24T18:22:00,GlobalAir,GL3707,Boeing 737,Jet,Cairo,New York,-42.98945,-52.18453,Sydney,Canada,0,2,Minor,Unknown
EVT000720,2019-08-02T17:18:00,SkyWays,SK9701,Bombardier Q400,Turboprop,Cairo,Beijing,-23.95007,-116.60034,Sydney,UK,0,0,Unknown,Pilot error
EVT000721,2017-07-31T21:27:00,IslandAir,IS2099,Airbus A320,Jet,Sydney,Paris,57.94758,10.68125,Toronto,Germany,0,0,Major,Weather
EVT000722,2018-12-20T04:24:00,NorthernFlights,NO3980,Airbus A320,Jet,Cairo,Berlin,17.79278,25.32681,Berlin,Canada,0,0,Hull Loss,Mid-air collision
EVT000723,2015-05-30T07:28:00,AeroExpress,AE1320,Boeing 737,Jet,Sydney,New York,-15.59738,-175.90565,London,Australia,0,0,Hull Loss,Runway excursion
EVT000724,2016-02-23T01:47:00,TransContinental,TR3855,Embraer 190,Turboprop,Mumbai,Cairo,20.37218,50.22446,Paris,Australia,0,0,Major,Bird strike
EVT000725,2019-06-12T12:13:00,GlobalAir,GL628,Boeing 737,Jet,New York,Cairo,15.21436,-79.5703,Sao Paulo,China,0,0,Minor,Bird strike
EVT000726,2019-08-03T22:34:00,SkyWays,SK2617,Embraer 190,Turboprop,Toronto,Mumbai,40.90885,-93.41969,London,Egypt,3,0,Hull Loss,Weather
EVT000727,2018-07-17T13:34:00,AeroExpress,AE8432,Boeing 747,Jet,Toronto,Paris,-4.31472,-1.06261,New York,India,0,1,Hull Loss,Engine failure
EVT000728,2019-06-04T09:42:00,GlobalAir,GL398,Airbus A320,Jet,London,Mumbai,56.96215,38.99347,London,Germany,0,0,Minor,Runway excursion
EVT000729,2018-11-01T00:01:00,TransContinental,TR5526,Airbus A320,Jet,Berlin,London,-26.73072,-83.98663,London,UK,0,0,Major,Engine failure
EVT000730,2016-05-10T13:00:00,SkyWays,SK5583,Airbus A320,Jet,Paris,New York,17.27602,-153.8752,London,India,0,0,Minor,Engine failure
EVT000731,2015-08-11T19:50:00,SkyWays,SK7218,Airbus A330,Jet,Paris,Toronto,59.14993,-123.55269,Toronto,France,0,0,Unknown,Pilot error
EVT000732,2015-01-28T14:36:00,TransContinental,TR7380,Airbus A320,Jet,Berlin,Toronto,59.46017,110.04347,Mumbai,Australia,2,4,Unknown,Runway excursion
EVT000733,2020-04-25T15:32:00,SkyWays,SK7656,Airbus A330,Jet,Berlin,London,-46.53532,5.3859,Sydney,India,0,0,Hull Loss,Engine failure
EVT000734,2018-06-02T03:24:00,IslandAir,IS1746,Airbus A320,Jet,Paris,Beijing,-54.77289,-39.20056,Beijing,Egypt,0,0,Hull Loss,Unknown
EVT000735,2015-11-16T17:34:00,SkyWays,SK531,Airbus A330,Jet,Mumbai,New York,0.48064,-148.44309,London,India,0,0,Minor,Mid-air collision
EVT000736,2020-08-22T17:11:00,IslandAir,IS1037,Airbus A330,Jet,New York,London,-54.16791,16.37447,Beijing,China,0,0,Unknown,Weather
EVT000737,2020-05-20T11:35:00,IslandAir,IS3846,Bombardier Q400,Turboprop,Sydney,Paris,-54.83968,119.88063,Cairo,UK,2,1,Major,Pilot error
EVT000738,2016-12-07T09:32:00,TransContinental,TR766,Airbus A320,Jet,Berlin,Toronto,-43.68074,-119.85483,Cairo,Brazil,0,0,Minor,Bird strike
EVT000739,2016-11-06T21:51:00,SkyWays,SK3277,Bombardier Q400,Turboprop,Mumbai,New York,3.29169,11.64111,Paris,Australia,0,0,Minor,Runway excursion
EVT000740,2015-09-17T05:32:00,IslandAir,IS6088,Boeing 737,Jet,Toronto,Sao Paulo,23.20208,-173.28973,Sao Paulo,Canada,0,0,Hull Loss,Engine failure
EVT000741,2018-05-07T23:20:00,GlobalAir,GL3812,Embraer 190,Turboprop,Berlin,Toronto,23.71659,-28.06867,New York,China,0,0,Major,Pilot error
EVT000742,2015-05-24T00:39:00,SkyWays,SK4490,Bombardier Q400,Turboprop,Berlin,Sydney,-44.30641,-30.24444,London,Canada,0,0,Major,Runway excursion
EVT000743,2019-08-04T16:18:00,NorthernFlights,NO8499,Boeing 737,Jet,Sao Paulo,Berlin,-29.95281,-124.26966,Berlin,India,0,0,Major,Runway excursion
EVT000744,2020-05-13T13:54:00,AeroExpress,AE8362,Bombardier Q400,Turboprop,Paris,London,50.99977,-98.30316,London,UK,0,0,Hull Loss,Runway excursion
EVT000745,2018-08-23T05:34:00,GlobalAir,GL6375,Bombardier Q400,Turboprop,Toronto,Sao Paulo,15.55314,-179.41197,Toronto,Brazil,0,0,Major,Weather
EVT000746,2020-08-05T14:22:00,AeroExpress,AE7110,Airbus A320,Jet,Paris,Sao Paulo,0.69226,-92.10869,London,Egypt,0,0,Major,Weather
EVT000747,2016-05-29T21:41:00,GlobalAir,GL1640,Embraer 190,Turboprop,London,Toronto,-33.7859,23.89953,Beijing,Canada,0,0,Major,Pilot error
EVT000748,2017-10-02T01:51:00,SkyWays,SK5081,Boeing 737,Jet,Berlin,New York,-19.65147,-119.09804,Berlin,Germany,0,0,Unknown,Bird strike
EVT000749,2020-04-11T23:23:00,SkyWays,SK6471,Boeing 737,Jet,Mumbai,Sydney,-45.03077,119.17868,Berlin,France,0,0,Hull Loss,Weather
EVT000750,2019-12-14T19:08:00,NorthernFlights,NO4098,Embraer 190,Turboprop,Sao Paulo,London,-18.8885,125.30329,Beijing,Brazil,0,0,Major,Bird strike
